Date,Solar Radiation (W/m²),Temperature (°C),Wind Speed (m/s),Humidity (% RH),Surface Temperature (°C)
20060628,23.48,33.0,3.68,61.51,34.8
20060629,23.75,34.65,3.93,51.78,36.17
20060630,25.58,34.49,2.77,50.57,37.21
20060701,25.04,36.53,3.6,44.78,39.61
20060702,26.58,39.57,2.97,34.5,43.34
20060703,25.27,40.63,3.89,30.35,43.68
20060704,23.16,40.92,1.6,29.16,44.68
20060705,25.28,40.05,4.92,30.47,43.41
20060706,23.66,38.21,3.87,36.88,42.54
20060707,24.9,36.65,7.28,46.74,40.02
20060708,20.81,36.07,8.58,49.25,39.22
20060709,20.19,35.34,8.48,46.94,38.24
20060710,18.3,34.6,7.17,46.75,37.79
20060711,16.21,35.2,6.92,47.75,38.47
20060712,18.81,35.16,6.93,45.77,38.02
20060713,18.16,34.75,6.92,45.77,37.3
20060714,17.61,34.15,4.42,44.74,37.99
20060715,18.23,35.25,3.8,38.68,39.13
20060716,19.15,35.9,3.51,35.85,39.63
20060717,21.29,37.17,3.95,33.14,41.02
20060718,22.81,37.0,5.35,32.19,39.48
20060719,22.85,36.68,6.74,38.13,39.8
20060720,23.65,35.77,6.32,42.09,39.52
20060721,17.26,35.94,4.66,40.43,39.15
20060722,24.99,37.56,4.49,35.15,41.21
20060723,26.36,38.01,4.15,36.29,42.44
20060724,22.65,36.65,4.13,43.05,39.99
20060725,21.92,34.19,5.68,52.93,36.85
20060726,17.85,34.31,6.38,49.57,36.92
20060727,18.96,34.44,5.19,46.19,36.9
20060728,20.17,35.75,3.49,43.71,39.73
20060729,24.54,35.65,4.64,42.83,38.95
20060730,20.05,33.21,6.05,52.32,35.06
20060731,24.04,35.49,5.24,43.7,38.52
20060801,22.19,35.44,5.27,43.72,38.55
20060802,16.01,34.63,4.13,48.01,38.19
20060803,21.64,33.66,3.23,49.22,37.85
20060804,20.4,32.94,2.5,53.54,36.65
20060805,19.33,31.08,1.72,68.13,32.7
20060806,21.09,29.82,3.24,78.26,30.41
20060807,24.76,31.29,1.56,67.34,32.42
20060808,20.34,32.09,2.32,59.88,33.52
20060809,20.88,33.05,3.3,55.3,34.41
20060810,21.16,33.35,2.59,55.81,34.27
20060811,24.31,33.58,2.65,55.51,34.86
20060812,21.11,34.35,4.14,49.26,36.03
20060813,21.02,33.99,4.6,53.44,36.21
20060814,24.7,32.44,3.22,59.81,34.2
20060815,20.43,32.44,2.62,57.17,34.32
20060816,22.13,33.37,4.14,52.77,34.62
20060817,22.14,33.74,3.47,53.44,35.76
20060818,23.94,32.98,2.3,61.97,33.52
20060819,23.04,32.81,2.18,63.53,33.48
20060820,13.75,29.71,1.38,74.41,30.11
20060821,12.24,28.08,2.61,84.31,28.55
20060822,16.52,28.75,4.49,80.18,29.39
20060823,17.12,28.89,5.89,74.26,30.48
20060824,14.9,29.02,4.46,73.87,31.22
20060825,21.85,29.25,5.24,73.82,31.19
20060826,22.58,28.72,6.29,72.04,30.57
20060827,23.57,28.79,6.72,71.55,30.44
20060828,23.6,28.98,4.91,70.38,30.97
20060829,22.27,28.75,4.31,69.24,30.79
20060830,22.4,29.32,2.93,65.32,31.4
20060831,22.33,31.2,3.27,58.1,32.72
20060901,23.84,31.18,3.06,57.41,32.69
20060902,21.53,30.32,2.54,60.94,32.66
20060903,21.93,29.64,4.0,63.55,31.84
20060904,22.33,29.83,2.68,58.81,32.16
20060905,22.21,31.44,2.4,51.9,33.31
20060906,22.52,32.07,3.66,45.33,33.11
20060907,17.41,31.62,3.02,57.94,32.72
20060908,15.41,29.99,4.3,68.6,32.07
20060909,9.75,28.92,4.88,74.07,30.36
20060910,18.74,29.54,4.68,67.33,31.32
20060911,21.1,29.49,5.07,65.31,31.27
20060912,22.19,29.64,4.19,62.75,31.69
20060913,22.65,29.74,4.09,63.65,31.66
20060914,22.42,29.64,2.98,59.61,31.69
20060915,23.21,30.74,1.78,51.07,32.94
20060916,22.33,31.98,2.72,44.21,33.48
20060917,22.72,32.81,2.58,35.48,33.77
20060918,22.77,32.42,2.21,37.18,33.76
20060919,22.89,31.93,3.14,48.08,33.54
20060920,22.34,32.81,3.57,50.43,33.96
20060921,19.9,32.7,2.82,45.9,34.14
20060922,21.58,31.2,3.22,54.46,32.75
20060923,21.01,29.54,3.21,62.57,30.62
20060924,21.63,30.24,2.89,56.3,31.89
20060925,20.49,29.98,2.73,53.61,31.8
20060926,21.5,30.12,3.77,59.6,31.83
20060927,21.57,29.82,3.16,57.77,31.85
20060928,21.36,30.21,2.99,50.2,31.76
20060929,22.1,30.4,2.63,53.25,32.42
20060930,21.59,31.21,2.46,47.54,33.01
20061001,21.16,31.24,2.63,41.68,32.8
20061002,20.72,31.19,2.16,36.21,32.05
20061003,21.79,32.05,2.36,32.05,32.62
20061004,20.92,30.97,4.35,38.43,31.6
20061005,21.77,30.03,5.1,45.68,30.89
20061006,21.32,29.03,4.8,56.33,30.36
20061007,20.54,29.3,4.31,59.55,30.83
20061008,20.91,28.72,4.79,58.44,30.16
20061009,20.83,28.24,4.08,56.45,29.69
20061010,20.72,28.46,3.45,51.64,29.71
20061011,20.47,28.37,3.81,47.93,29.49
20061012,19.8,28.37,4.41,49.14,29.49
20061013,19.6,27.86,4.19,51.85,28.97
20061014,18.84,28.9,2.02,48.3,30.3
20061015,18.66,29.5,1.99,39.51,30.28
20061016,18.4,30.62,1.34,36.05,31.05
20061017,19.41,30.3,3.18,36.37,30.8
20061018,17.89,29.36,4.79,37.26,29.94
20061019,18.1,29.19,4.61,45.84,30.15
20061020,17.2,27.01,3.11,55.19,28.0
20061021,17.7,25.66,2.11,52.17,27.41
20061022,18.16,26.3,2.49,45.81,27.51
20061023,18.0,26.11,2.37,41.93,27.12
20061024,17.34,25.82,2.41,41.13,26.44
20061025,16.75,26.47,2.92,39.26,27.23
20061026,15.73,26.43,3.1,42.45,27.19
20061027,15.44,26.59,3.12,38.96,27.16
20061028,14.53,26.29,2.81,38.83,26.93
20061029,14.23,25.73,2.63,38.99,26.45
20061030,14.26,26.39,1.81,34.57,26.2
20061031,14.86,27.43,1.53,28.93,26.14
20061101,15.19,25.84,2.36,33.56,26.07
20061102,14.65,25.2,3.2,35.52,25.52
20061103,15.34,24.97,2.92,34.14,25.34
20061104,15.26,25.49,2.23,29.97,25.27
20061105,16.28,26.27,1.7,27.38,24.92
20061106,16.66,25.22,2.69,28.42,24.29
20061107,16.36,25.21,2.18,33.66,24.79
20061108,16.4,26.12,1.08,31.96,25.5
20061109,16.6,25.97,1.47,29.3,25.05
20061110,14.21,25.25,2.21,36.54,24.83
20061111,13.9,26.15,1.66,35.95,25.4
20061112,15.39,26.01,1.42,32.67,25.52
20061113,15.34,24.43,1.88,35.33,24.21
20061114,13.73,23.16,2.21,44.61,23.33
20061115,13.59,23.96,2.56,39.42,24.81
20061116,13.41,23.58,2.47,36.44,23.92
20061117,14.52,23.2,2.29,37.62,23.16
20061118,14.24,21.13,3.2,54.23,22.23
20061119,13.92,21.22,2.62,54.81,22.45
20061120,14.63,22.88,1.8,46.54,23.03
20061121,15.09,24.07,2.13,40.41,23.51
20061122,13.88,21.65,3.3,48.18,22.32
20061123,15.86,19.15,2.86,41.91,19.57
20061124,15.79,18.27,2.62,29.89,18.26
20061125,16.53,17.73,2.38,27.83,17.35
20061126,16.19,18.88,1.44,23.85,17.33
20061127,15.64,18.78,2.28,23.58,17.26
20061128,15.58,18.05,2.61,25.35,17.59
20061129,15.23,17.9,2.44,25.78,17.19
20061130,14.23,16.67,3.19,34.08,16.87
20061201,14.18,17.65,3.09,34.48,17.91
20061202,13.2,18.48,2.86,36.55,17.95
20061203,9.77,19.22,3.58,36.08,19.13
20061204,3.37,15.8,4.49,74.59,16.05
20061205,14.46,15.64,2.99,65.45,16.04
20061206,16.04,12.54,2.33,35.61,12.58
20061207,14.14,12.69,3.3,45.02,12.64
20061208,13.11,13.48,2.76,40.29,12.46
20061209,14.46,15.06,2.06,39.0,13.47
20061210,13.81,15.93,2.68,38.65,14.51
20061211,14.68,14.52,2.66,40.24,14.29
20061212,12.5,14.14,2.88,50.29,14.19
20061213,13.54,15.11,2.43,46.89,14.97
20061214,13.74,15.6,3.16,40.82,15.33
20061215,13.32,17.02,1.72,35.84,15.9
20061216,13.3,18.3,2.28,35.39,16.98
20061217,14.09,17.11,2.62,44.55,16.58
20061218,14.83,19.04,1.15,34.5,16.64
20061219,12.98,18.52,2.51,31.75,17.27
20061220,14.55,17.53,2.21,30.45,17.35
20061221,12.51,15.35,3.02,43.24,15.19
20061222,11.05,14.63,3.81,61.54,15.09
20061223,12.47,15.41,2.64,57.59,15.81
20061224,12.82,17.55,2.92,46.32,17.04
20061225,5.81,17.74,3.8,49.72,17.63
20061226,11.13,15.28,3.28,53.37,15.89
20061227,14.13,13.43,3.65,58.85,13.94
20061228,15.02,14.88,1.34,45.2,13.87
20061229,15.24,14.63,2.31,39.38,14.33
20061230,14.35,14.57,2.02,41.32,13.95
20061231,12.95,15.31,2.46,40.86,14.99
20070101,14.48,14.97,2.63,40.89,15.17
20070102,13.6,13.74,2.68,42.07,13.71
20070103,13.66,13.66,2.26,38.74,13.49
20070104,11.19,13.84,2.58,36.07,13.49
20070105,14.52,13.32,2.89,33.53,12.55
20070106,14.74,11.89,3.7,27.8,11.66
20070107,14.35,10.65,3.74,29.24,10.72
20070108,12.37,11.45,2.79,30.93,11.49
20070109,13.95,12.86,3.36,27.57,13.01
20070110,14.14,12.44,3.25,33.51,12.09
20070111,13.56,13.81,1.89,32.48,12.84
20070112,14.79,15.31,1.46,26.57,12.9
20070113,15.11,15.5,1.38,24.52,13.15
20070114,15.29,16.33,2.15,21.32,14.19
20070115,14.91,15.21,2.63,22.57,14.78
20070116,15.67,15.36,2.49,25.22,14.73
20070117,14.71,16.61,2.46,24.85,15.52
20070118,14.45,16.96,3.65,27.07,16.36
20070119,13.51,15.82,3.09,33.82,16.36
20070120,13.7,14.69,2.86,36.13,15.08
20070121,16.27,15.13,2.19,26.63,13.98
20070122,16.61,15.55,1.85,20.74,13.44
20070123,16.58,15.84,2.47,19.24,14.43
20070124,14.99,17.95,3.11,17.41,17.81
20070125,16.27,18.04,2.77,18.67,18.62
20070126,17.18,16.43,3.55,24.47,16.08
20070127,16.84,18.02,2.46,41.3,17.69
20070128,16.49,18.1,2.17,36.07,17.86
20070129,11.68,18.61,2.83,32.42,18.9
20070130,15.39,19.07,1.94,37.14,18.79
20070131,16.65,20.09,1.94,29.03,18.46
20070201,17.11,21.24,0.85,24.0,18.72
20070202,17.8,20.58,2.47,23.7,19.51
20070203,15.45,20.15,3.41,27.2,20.2
20070204,16.76,19.22,2.78,29.04,19.83
20070205,16.97,20.4,3.22,29.75,20.01
20070206,16.29,20.7,3.04,35.73,21.06
20070207,16.84,20.75,2.67,40.31,21.3
20070208,15.72,20.7,3.78,36.57,21.17
20070209,11.75,20.57,2.68,40.01,20.69
20070210,6.78,17.41,5.75,81.68,16.85
20070211,18.38,17.46,2.6,58.53,16.7
20070212,19.06,17.46,2.65,53.27,18.28
20070213,18.44,16.06,2.67,61.35,17.22
20070214,19.26,17.14,2.43,47.69,18.47
20070215,13.76,17.65,3.18,47.6,19.24
20070216,18.18,17.41,2.85,50.76,19.13
20070217,16.37,18.64,2.88,43.85,19.79
20070218,18.16,19.14,3.66,42.7,20.23
20070219,18.5,17.77,4.43,51.02,18.83
20070220,19.36,18.51,3.47,46.38,19.81
20070221,19.04,19.3,2.8,39.77,20.61
20070222,18.85,18.67,4.09,53.59,19.99
20070223,19.16,19.29,3.89,47.26,20.72
20070224,18.53,19.97,3.4,35.96,20.55
20070225,20.22,20.08,2.25,48.64,21.28
20070226,19.29,21.01,3.43,42.98,21.92
20070227,16.81,22.39,4.74,50.74,23.21
20070228,13.81,19.78,2.37,67.46,21.02
20070301,18.71,19.19,2.34,57.61,20.08
20070302,22.25,20.09,2.21,39.56,20.01
20070303,22.14,21.32,2.59,30.67,20.52
20070304,21.62,21.54,2.43,31.27,22.65
20070305,21.78,20.8,3.22,37.78,22.21
20070306,22.31,21.21,2.13,33.8,21.88
20070307,22.49,22.58,2.26,21.73,22.37
20070308,22.83,23.34,2.66,20.76,23.58
20070309,18.47,23.7,3.8,45.02,24.75
20070310,20.6,21.94,3.39,40.5,23.8
20070311,11.39,20.0,4.34,56.18,21.06
20070312,13.27,18.5,3.18,73.07,19.98
20070313,22.11,18.71,2.73,55.5,20.08
20070314,23.26,19.33,2.39,39.28,21.1
20070315,23.09,20.32,2.7,34.56,22.31
20070316,22.38,22.63,2.32,31.94,24.33
20070317,22.62,25.18,2.07,31.89,26.41
20070318,21.19,27.58,3.0,27.98,27.63
20070319,10.86,26.53,5.59,35.59,27.19
20070320,22.15,24.85,5.07,45.28,26.03
20070321,24.54,23.27,3.78,33.82,24.92
20070322,23.77,23.16,3.95,42.76,24.85
20070323,24.29,23.64,2.68,33.75,25.28
20070324,21.96,26.24,2.67,25.01,26.31
20070325,24.64,26.76,2.31,21.51,26.66
20070326,25.09,28.4,2.19,17.64,27.42
20070327,24.29,29.34,1.85,17.8,28.54
20070328,24.78,30.22,1.8,18.62,29.87
20070329,25.14,31.31,1.98,17.84,30.94
20070330,24.95,29.45,4.22,18.7,29.94
20070331,25.21,29.43,5.19,23.09,30.3
20070401,24.75,28.66,4.59,32.88,30.44
20070402,26.8,25.32,3.65,18.27,26.58
20070403,24.36,28.07,1.65,15.32,28.33
20070404,25.33,30.78,2.1,13.05,30.27
20070405,24.13,31.14,1.75,20.02,31.82
20070406,23.85,31.99,2.22,24.84,33.77
20070407,25.34,31.97,2.96,25.53,34.37
20070408,22.2,31.52,3.63,24.56,34.2
20070409,26.3,31.43,2.07,22.9,33.21
20070410,26.35,32.5,3.35,19.32,33.42
20070411,26.69,31.66,4.7,19.0,32.98
20070412,26.73,31.85,4.08,18.39,33.45
20070413,27.02,32.23,4.06,18.9,33.56
20070414,26.3,33.8,2.4,17.99,35.11
20070415,26.7,35.17,1.68,16.91,36.17
20070416,26.8,34.24,3.39,20.72,35.1
20070417,26.43,34.23,3.73,18.47,35.91
20070418,26.27,34.69,3.74,18.56,36.0
20070419,25.31,35.0,1.46,16.15,36.15
20070420,24.97,34.04,1.92,19.08,35.86
20070421,26.48,33.35,2.72,22.43,35.64
20070422,26.31,33.79,5.07,22.65,35.43
20070423,25.47,33.46,6.58,27.99,34.78
20070424,25.98,32.65,5.14,28.4,33.93
20070425,27.3,33.85,5.75,23.12,34.6
20070426,27.51,33.79,4.53,23.72,35.08
20070427,27.63,33.91,4.49,18.67,35.46
20070428,27.51,34.16,3.63,18.71,35.96
20070429,27.31,35.78,1.57,15.62,37.1
20070430,26.56,35.97,2.51,15.95,37.43
20070501,25.39,36.46,2.14,17.25,38.56
20070502,27.08,37.09,3.31,17.05,38.77
20070503,27.22,36.56,3.47,16.8,38.89
20070504,27.54,37.09,1.51,13.48,39.71
20070505,25.94,37.04,1.83,14.98,38.87
20070506,27.1,37.32,3.74,15.97,38.95
20070507,27.44,36.55,4.88,19.87,38.03
20070508,26.79,36.29,5.89,19.13,37.94
20070509,23.91,36.12,4.19,23.18,38.42
20070510,24.95,36.45,2.21,20.76,38.2
20070511,25.7,35.42,3.34,16.63,37.12
20070512,26.83,35.03,3.39,20.76,37.04
20070513,27.14,35.13,4.39,29.82,38.1
20070514,27.4,35.32,4.55,27.4,38.03
20070515,26.62,35.53,6.15,34.09,37.75
20070516,26.03,34.85,5.85,37.7,37.69
20070517,26.37,35.68,4.87,32.5,38.75
20070518,26.54,36.89,6.43,29.49,39.28
20070519,24.33,35.98,5.33,32.08,39.02
20070520,21.95,35.37,5.55,37.07,38.02
20070521,24.61,35.04,5.66,33.34,37.6
20070522,27.85,33.74,3.84,22.25,36.0
20070523,27.47,34.94,2.05,15.09,36.98
20070524,27.6,35.49,2.11,12.59,37.32
20070525,26.57,34.33,2.52,10.96,36.17
20070526,25.02,33.26,2.69,15.33,36.18
20070527,26.24,32.76,3.23,19.22,36.91
20070528,21.66,33.96,2.06,18.72,37.89
20070529,21.45,33.81,2.34,21.85,36.99
20070530,21.21,34.94,1.58,23.0,38.81
20070531,26.14,36.33,1.73,21.85,38.81
20070601,27.65,37.05,3.3,21.1,39.88
20070602,28.3,37.03,3.71,19.75,39.94
20070603,26.81,36.68,4.89,24.41,39.52
20070604,23.74,35.13,6.01,38.4,39.07
20070605,26.56,34.89,5.71,41.93,38.37
20070606,27.41,36.63,5.52,37.34,39.94
20070607,28.48,37.46,6.14,33.38,40.58
20070608,27.19,37.6,5.7,32.16,40.68
20070609,27.68,39.02,5.6,28.88,42.16
20070610,25.65,38.68,7.62,32.39,41.36
20070611,25.06,38.29,7.53,34.07,41.26
20070612,25.87,38.04,7.15,39.12,41.25
20070613,26.05,38.38,6.61,36.84,41.6
20070614,26.23,38.78,7.12,34.81,42.0
20070615,25.12,38.01,7.87,37.26,41.04
20070616,26.01,37.82,6.22,38.13,41.29
20070617,26.26,38.34,5.81,36.22,42.19
20070618,23.81,36.65,4.46,43.16,42.16
20070619,25.22,37.21,3.7,42.28,41.94
20070620,24.67,37.45,3.29,39.6,42.91
20070621,26.06,36.03,3.1,39.12,39.1
20070622,25.65,35.71,5.27,37.64,37.97
20070623,23.44,37.43,7.46,37.15,40.3
20070624,22.07,37.51,8.18,37.7,40.42
20070625,22.59,35.39,6.94,45.14,39.35
20070626,22.49,34.21,6.74,49.22,38.01
20070627,19.79,34.25,5.81,51.79,37.75
20070628,26.6,35.99,4.74,42.45,39.29
20070629,13.44,36.33,2.05,41.36,41.31
20070630,25.43,36.11,2.27,44.8,40.31
20070701,25.95,38.6,4.72,35.53,42.08
20070702,25.0,38.48,6.37,35.11,41.94
20070703,24.88,37.73,4.88,36.84,41.79
20070704,24.36,36.37,3.02,40.96,40.42
20070705,21.73,36.01,5.61,45.34,39.14
20070706,25.29,36.81,5.2,43.04,40.95
20070707,24.32,36.4,5.36,43.55,39.36
20070708,21.78,34.33,2.99,52.51,36.8
20070709,24.62,34.38,4.0,48.29,36.82
20070710,20.0,35.8,2.43,38.88,38.95
20070711,20.85,36.95,2.85,41.08,40.82
20070712,25.65,36.61,6.31,44.25,40.0
20070713,24.62,37.05,6.95,43.95,40.39
20070714,23.33,36.9,5.94,43.08,40.85
20070715,21.17,36.11,4.9,44.09,40.34
20070716,22.97,37.08,3.19,38.04,41.62
20070717,22.25,37.43,4.04,35.3,42.1
20070718,24.57,37.19,6.24,35.11,40.75
20070719,23.97,36.42,7.17,37.8,39.56
20070720,23.91,35.37,8.02,41.66,38.47
20070721,19.01,34.3,8.09,44.45,37.05
20070722,20.39,33.52,5.31,47.71,35.72
20070723,21.19,33.06,3.32,54.04,34.28
20070724,22.51,34.33,3.45,46.94,36.56
20070725,24.75,34.92,6.38,44.73,37.09
20070726,25.39,36.03,7.96,40.79,38.56
20070727,23.7,35.85,7.23,45.38,38.6
20070728,22.79,35.65,6.6,45.86,39.25
20070729,22.82,34.45,4.79,49.37,38.01
20070730,20.99,36.0,3.16,42.38,40.36
20070731,24.59,36.07,5.41,43.46,39.31
20070801,25.17,35.03,7.05,46.15,37.43
20070802,24.51,35.36,7.1,46.94,38.58
20070803,24.91,35.83,3.32,42.46,40.33
20070804,16.92,36.47,3.34,37.82,39.37
20070805,21.86,34.04,4.04,48.7,36.46
20070806,18.88,33.16,2.36,55.73,34.78
20070807,22.48,31.82,3.7,63.09,32.25
20070808,24.28,34.66,4.63,49.24,36.29
20070809,21.36,34.93,5.55,49.17,37.32
20070810,23.31,34.89,4.23,51.85,38.21
20070811,25.05,35.46,4.14,47.66,39.4
20070812,22.75,34.86,7.16,51.8,37.79
20070813,20.4,34.51,7.47,47.73,37.25
20070814,18.76,33.94,6.23,44.63,36.77
20070815,20.12,33.46,5.52,45.01,36.15
20070816,23.02,33.11,5.61,42.16,35.71
20070817,24.87,33.63,5.31,42.83,36.62
20070818,25.18,33.7,5.34,40.82,36.47
20070819,25.85,34.48,4.27,38.18,37.86
20070820,23.03,34.14,4.53,40.48,37.31
20070821,20.87,32.89,4.21,47.01,35.93
20070822,21.74,32.63,2.77,51.85,35.13
20070823,4.87,29.57,2.09,73.22,30.1
20070824,23.5,30.08,3.43,71.09,31.57
20070825,25.13,33.08,3.06,53.78,35.66
20070826,25.27,34.73,2.85,44.93,37.63
20070827,24.93,35.31,2.96,44.79,38.67
20070828,24.12,35.07,3.34,44.47,38.4
20070829,22.8,35.03,2.59,44.26,38.4
20070830,22.9,34.52,1.66,44.35,37.79
20070831,23.19,36.23,1.69,37.9,39.64
20070901,21.13,35.28,2.63,43.03,38.29
20070902,20.67,35.69,2.15,43.55,39.02
20070903,22.23,36.43,1.62,38.94,39.5
20070904,22.33,36.24,3.29,38.99,39.65
20070905,22.52,35.96,5.36,42.54,38.68
20070906,21.17,34.36,5.01,47.32,37.37
20070907,18.73,32.91,3.41,50.99,36.73
20070908,18.87,33.14,3.6,45.93,36.39
20070909,20.71,33.0,3.34,45.87,36.23
20070910,22.02,33.81,3.2,41.18,36.76
20070911,22.61,33.17,3.82,43.07,35.79
20070912,22.84,32.86,4.33,40.75,35.1
20070913,23.17,32.96,3.82,39.97,35.48
20070914,22.78,32.79,4.11,41.88,35.4
20070915,22.57,33.21,3.36,43.41,35.87
20070916,20.02,33.53,2.68,42.03,36.17
20070917,19.14,34.11,1.81,41.27,37.51
20070918,21.88,35.55,1.05,34.7,38.07
20070919,21.5,35.89,1.19,33.67,38.75
20070920,21.85,36.71,1.15,29.79,38.47
20070921,20.49,35.94,2.3,32.34,38.0
20070922,19.72,35.05,2.95,37.75,37.84
20070923,17.2,31.2,4.04,51.99,32.73
20070924,15.93,30.07,2.87,58.51,31.2
20070925,20.42,31.99,0.95,44.57,34.23
20070926,22.57,33.03,1.54,30.03,33.84
20070927,21.94,32.78,1.72,21.6,33.43
20070928,20.69,30.87,2.65,26.49,32.72
20070929,20.11,31.96,1.81,22.41,33.35
20070930,20.14,31.16,2.34,21.7,32.47
20071001,21.66,32.15,2.18,19.89,31.9
20071002,22.07,30.9,3.26,18.19,30.73
20071003,21.08,30.02,1.86,18.64,30.73
20071004,22.04,29.56,2.62,25.36,30.41
20071005,18.23,29.63,2.02,19.67,30.12
20071006,20.25,29.95,2.13,20.53,30.36
20071007,21.1,29.36,2.74,16.37,29.29
20071008,22.43,28.79,2.29,9.82,27.79
20071009,22.4,28.5,1.98,9.52,27.15
20071010,21.65,29.21,0.94,10.55,27.55
20071011,21.28,28.36,2.1,20.48,28.41
20071012,21.26,29.39,1.65,17.03,29.0
20071013,21.44,28.91,1.8,15.19,28.24
20071014,21.16,28.8,1.17,11.91,27.64
20071015,20.98,27.76,2.08,15.39,27.45
20071016,20.72,28.61,1.98,11.75,26.51
20071017,20.45,28.4,1.73,11.04,26.74
20071018,20.69,26.91,2.47,17.22,26.72
20071019,20.05,28.22,2.33,14.06,26.65
20071020,20.46,27.17,4.15,17.5,26.68
20071021,19.44,27.57,3.17,23.98,27.27
20071022,18.38,27.49,2.43,24.57,27.64
20071023,17.38,26.79,2.2,20.68,26.86
20071024,18.39,27.52,2.34,19.66,27.54
20071025,18.73,28.63,1.91,20.04,28.32
20071026,18.32,29.83,1.43,19.16,28.56
20071027,18.8,29.05,2.01,20.88,28.16
20071028,18.4,27.71,2.26,20.93,26.88
20071029,19.11,27.52,2.34,16.89,26.35
20071030,18.48,25.76,3.69,18.25,26.07
20071031,17.9,24.94,3.28,17.83,24.93
20071101,17.55,25.05,2.65,15.58,24.31
20071102,17.39,26.45,1.95,11.77,24.51
20071103,17.73,26.64,2.28,11.37,24.73
20071104,16.94,25.58,2.16,13.7,25.61
20071105,17.24,26.43,1.97,13.7,25.3
20071106,17.3,27.67,2.1,13.27,25.3
20071107,17.02,25.96,3.3,18.4,25.71
20071108,15.69,24.39,2.68,19.3,24.07
20071109,15.31,24.83,2.14,20.27,23.86
20071110,16.26,25.41,1.39,19.98,23.55
20071111,15.69,24.82,2.04,22.58,23.84
20071112,15.8,24.89,1.66,22.65,23.71
20071113,15.29,25.05,1.95,20.06,23.25
20071114,16.45,25.26,1.57,19.49,23.64
20071115,15.95,24.7,1.91,21.7,23.66
20071116,14.71,23.41,2.47,25.52,23.3
20071117,15.07,23.51,2.27,19.5,22.15
20071118,16.18,23.38,2.07,16.51,21.39
20071119,16.12,22.33,2.61,21.43,21.91
20071120,15.48,22.09,2.15,22.38,21.37
20071121,15.27,23.41,2.21,21.08,21.24
20071122,15.51,23.5,2.19,22.1,21.67
20071123,14.93,22.81,2.2,22.54,21.72
20071124,15.61,23.54,2.23,19.85,21.45
20071125,15.6,22.29,2.52,20.19,21.23
20071126,15.98,21.62,2.71,23.0,21.33
20071127,15.84,21.36,2.25,24.44,21.05
20071128,15.65,20.76,3.01,24.37,20.09
20071129,13.66,20.28,3.31,33.14,20.09
20071130,13.53,19.11,3.24,34.7,19.49
20071201,12.0,18.42,3.06,40.3,19.43
20071202,12.36,17.39,3.21,44.46,18.17
20071203,12.52,16.19,3.48,44.62,16.69
20071204,13.03,17.52,1.95,35.88,17.97
20071205,14.81,17.11,2.62,30.23,16.94
20071206,13.88,17.39,2.8,29.14,18.17
20071207,14.25,18.14,2.25,25.29,17.85
20071208,14.4,17.07,3.17,25.68,16.65
20071209,13.9,17.38,2.92,26.86,17.34
20071210,10.61,16.66,4.81,36.0,17.53
20071211,8.6,14.24,3.42,64.84,15.15
20071212,11.72,14.08,3.76,57.27,14.56
20071213,13.79,14.52,2.44,47.54,14.56
20071214,13.79,14.86,2.58,39.81,14.26
20071215,14.55,14.48,2.4,37.15,13.97
20071216,15.16,14.98,2.5,29.07,14.18
20071217,14.8,13.91,3.23,29.42,13.81
20071218,14.9,14.0,2.83,25.17,14.1
20071219,14.29,14.77,2.89,23.92,15.06
20071220,13.68,15.54,2.55,27.64,15.43
20071221,14.2,15.85,2.99,29.69,15.79
20071222,13.49,15.99,2.77,30.03,15.71
20071223,6.52,18.24,1.79,31.84,16.29
20071224,13.19,17.67,3.16,34.68,17.33
20071225,14.04,17.19,1.99,26.68,15.63
20071226,14.73,16.29,2.06,24.79,15.22
20071227,15.14,14.87,2.61,25.14,14.52
20071228,15.64,14.19,2.54,22.51,13.39
20071229,15.58,13.17,2.85,16.16,12.51
20071230,15.48,12.36,2.65,19.12,12.1
20071231,13.63,12.54,3.02,21.12,11.99
20080101,16.09,13.4,2.32,15.56,11.73
20080102,15.34,12.77,2.97,14.46,11.23
20080103,15.08,11.76,3.68,18.0,11.41
20080104,13.98,12.44,3.38,16.5,12.34
20080105,11.88,14.85,3.32,13.35,15.14
20080106,14.0,16.42,3.92,20.59,16.98
20080107,9.89,17.12,3.35,32.12,17.52
20080108,4.06,17.23,3.97,48.22,17.02
20080109,11.63,14.74,1.74,74.94,15.29
20080110,13.3,15.03,3.42,56.42,15.08
20080111,15.81,12.52,2.97,27.69,13.07
20080112,12.85,12.2,3.04,26.42,12.58
20080113,15.81,15.51,2.96,21.91,15.54
20080114,15.05,16.15,3.24,29.27,16.08
20080115,13.73,16.55,3.03,25.56,15.71
20080116,12.09,19.21,2.74,28.25,18.87
20080117,10.58,17.1,3.57,42.89,17.16
20080118,17.53,13.05,3.47,26.94,12.92
20080119,15.95,14.09,2.27,14.12,12.1
20080120,17.03,13.19,2.37,15.33,12.17
20080121,16.79,11.14,3.49,20.72,11.62
20080122,14.37,11.76,2.75,18.07,11.6
20080123,16.33,11.47,3.01,18.79,11.38
20080124,16.01,10.46,3.76,19.13,10.28
20080125,12.89,10.34,4.28,18.37,10.82
20080126,15.39,10.05,3.7,22.31,10.55
20080127,16.43,10.19,3.5,23.65,10.63
20080128,15.27,12.78,2.33,18.08,13.41
20080129,12.4,16.02,2.03,27.05,15.17
